borough,address,latitude,longitude
QN,23-21 91 STREET,40.7672091,-73.8786648
QN,86-38 102 ROAD,40.6809644,-73.8515358
BK,287 18 STREET,40.6622498,-73.9899293
BK,89 MALCOLM X BOULEVARD,40.690676,-73.9303295
BK,726 LEXINGTON AVENUE,40.6898551,-73.9299697
BK,EAST 73 STREET,40.6187871,-73.9034431
BK,1006 GREENE AVENUE,40.6909294,-73.9273002
BK,QUINCY STREET,40.6900856,-73.9255054
BK,40 KOSSUTH PLACE,40.6936874,-73.9265435
BK,2237 EAST 74 STREET,40.6189757,-73.9024306
BK,1100 GREENE AVENUE,40.6924893,-73.9244245
BK,1140 GREENE AVENUE,40.6937567,-73.9234963
BK,1070 DEKALB AVENUE,40.6933778,-73.9318953
BK,540 KOSCIUSZKO STREET,40.692593,-73.9322495
BK,929 LAFAYETTE AVENUE,40.6919661,-73.9351854
BK,2224 EAST 74 STREET,40.6189626,-73.9031762
BK,1039A DEKALB AVENUE,40.6936723,-73.9333843
BK,1037A DEKALB AVENUE,40.6936614,-73.9334817
BK,27 IRA COURT,40.5910148,-73.9291949
BK,VERANDAH PLACE,40.6882981,-73.9965889
BK,SAGLE STREET,40.7346286,-73.9609074
BX,TRINITY AVENUE,40.8153687,-73.9090899
QN,42-42 27TH STREET,40.7494858,-73.9412506
BX,427 EAST 141 STREET,40.8107494,-73.9202551
BX,418 EAST 143 STREET,40.8117428,-73.9199179
BK,CONOVER STREET,40.6770545,-74.0151347
BX,340 BROOK AVENUE,40.8097046,-73.9176265
BK,25 DARE COURT,40.5871559,-73.9212278
BK,CELESTE COURT,40.5954701,-73.9299391
BX,529 ST ANNS AVENUE,40.814008,-73.9134594
BX,528 EAST 149 STREET,40.8143846,-73.9141923
BX,536 EAST 149 STREET,40.8142442,-73.9137445
QN,84-19 KENT STREET,40.7219175,-73.7816475
BK,20 DARE COURT,40.586936,-73.9206628
QN,179-09 80 DRIVE,40.7253223,-73.7881845
QN,80-74 188 STREET,40.7271882,-73.780555
QN,188 STREET,40.7252539,-73.779526
BK,EAST 83 STREET,40.6408375,-73.9158099
BK,DICTUM COURT,40.5925672,-73.9273497
BK,EAST 95 STREET,40.649724,-73.9106886
BK,795 EAST 94 STREET,40.6493892,-73.9107828
BK,EAST 92 STREET,40.6485532,-73.9122001
BK,784 EAST 95 STREET,40.6496004,-73.9105771
BK,8712 DITMAS AVENUE,40.6466926,-73.916426
BK,8716 DITMAS AVENUE,40.6467529,-73.9163322
BK,789 EAST 91 STREET,40.6483232,-73.9130329
QN,14 AVENUE,40.7893167,-73.7960919
BK,81 CLAY STREET,40.7368577,-73.9546202
QN,CROSS ISLAND PARKWAY,40.7867145,-73.8038964
QN,9 AVENUE,40.7922712,-73.7951945
QN,184-15 ABERDEEN ROAD,40.7243729,-73.7839015
QN,12 ROAD,40.7907506,-73.8030467
QN,155 STREET,40.7882049,-73.807106
QN,CRYDERS LANE,40.787008,-73.8070228
QN,BURTON STREET,40.7866151,-73.7956524
QN,CRYDERS LANE,40.786999,-73.8065353
QN,155 STREET,40.7885936,-73.8065054
BX,530 ZEREGA AVENUE,40.81873,-73.8420156
BX,6083 BROADWAY,40.8938871,-73.8967789
BK,237A 27 STREET,40.6585969,-73.9974771
BX,PALISADE AVENUE,40.9107095,-73.9068068
BX,INDEPENDENCE AVENUE,40.9104509,-73.9060004
BX,POST ROAD,40.8949973,-73.8982529
BX,POST ROAD,40.892705,-73.8977753
BX,6159 BROADWAY,40.8951471,-73.8969794
BX,LIVINGSTON AVENUE,40.8937804,-73.9035319
BX,LIVINGSTON AVENUE,40.8939504,-73.903358
BX,LIVINGSTON AVENUE,40.8943919,-73.902804
BX,POST ROAD,40.8966793,-73.8977475
BX,WEST 246 STREET,40.8939985,-73.9017737
BX,FIELDSTON ROAD,40.8952243,-73.9037685
BX,WALDO AVENUE,40.892332,-73.9012228
BK,126 30 STREET,40.6584459,-74.0026851
BK,218 24 STREET,40.6614185,-73.9984429
BK,EAST 54 STREET,40.6478851,-73.9263525
BX,FIELDSTON ROAD,40.8949468,-73.9034579
BX,LIVINGSTON AVENUE,40.8953656,-73.9020828
BX,LIVINGSTON AVENUE,40.8949409,-73.9029587
BX,FIELDSTON ROAD,40.8955093,-73.9032075
BX,TIBBETT AVENUE,40.8918625,-73.9010897
BX,WALDO AVENUE,40.891476,-73.9016798
BX,WEST 252 STREET,40.8979863,-73.8983387
BX,4422 CAYUGA AVENUE,40.8919429,-73.8988182
BX,5201 POST ROAD,40.8978933,-73.8987476
BK,FANE COURT,40.5951801,-73.931531
BK,FANE COURT,40.594815,-73.9315205
BK,LOIS AVENUE,40.5876714,-73.9204459
BK,216 26 STREET,40.6592529,-73.9979708
BK,CELESTE COURT,40.5924462,-73.9269645
BK,29 EATON COURT,40.5873046,-73.9219081
BK,LESTER COURT,40.5878389,-73.9246221
BK,FRANK COURT,40.5886809,-73.9236563
BK,55 FRANK COURT,40.5883955,-73.9236458
BK,FRANK COURT,40.5868545,-73.9219338
BK,BEACON COURT,40.5906273,-73.9240501
BK,42 DARE COURT,40.587977,-73.9218245
BK,JOVAL COURT,40.5915561,-73.930044
BK,2801 PLUMB 2 STREET,40.5863047,-73.9291603
BK,LESTER COURT,40.588341,-73.9242147
BK,128 30 STREET,40.6584047,-74.002613
BX,CONCORD AVENUE,40.8095719,-73.9091159
BK,FANE COURT,40.5947079,-73.9313874
BK,CELESTE COURT,40.5947285,-73.9291117
BK,BEACON COURT,40.5874956,-73.9202517
BK,BEACON COURT,40.5880999,-73.9209278
BK,BEACON COURT,40.5871223,-73.9201405
BK,3074 GERRITSEN AVENUE,40.5866216,-73.9186073
MN,152 EAST 106 STREET,40.7919384,-73.9462149
MN,1800 PARK AVENUE,40.8049342,-73.9397929
MN,153 EAST 109 STREET,40.7942678,-73.9444939
MN,157 EAST 109 STREET,40.7942019,-73.9443351
QN,36-00 48 STREET,40.7516689,-73.9162871
MN,62 EAST 125 STREET,40.8052308,-73.94019
MN,186 LENOX AVENUE,40.8040735,-73.9477005
QN,43 STREET,40.7514988,-73.9202033
BK,54 FANE COURT,40.5929004,-73.9289912
QN,NORTHERN BOULEVARD,40.7518558,-73.9204988
MN,21 WEST 124 STREET,40.8063579,-73.9436386
BX,1719 BARNES AVENUE,40.8450067,-73.8625259
MN,EAST 132 STREET,40.8103516,-73.9384911
BX,1111 FOX STREET,40.8270513,-73.8942087
BX,1735 MATTHEWS AVENUE,40.8456509,-73.8618234
MN,15 WEST 124 STREET,40.806292,-73.9434797
MN,38 WEST 126 STREET,40.8075216,-73.9433956
QN,157 STREET,40.7921962,-73.8041547
BX,411 EAST 151 STREET,40.8175866,-73.9165257
QN,12 ROAD,40.790397,-73.7985552
BX,780 EAST 137 STREET,40.8032499,-73.9115229
BX,410 BEDFORD PARK BOULEVARD,40.8666721,-73.8837728
BX,3925 PROVOST AVENUE,40.8896304,-73.827995
BK,28 LUQUER STREET,40.6786364,-74.0045823
BX,EAST 152 STREET,40.8179077,-73.9164747
QN,107-06 95TH AVENUE,40.6897176,-73.8374497
BX,3164 SCHLEY AVENUE,40.8266249,-73.8150596
BK,60 WEST 9 STREET,40.6763363,-74.0042108
QN,6120 BLEECKER STREET,40.7115364,-73.9006827
QN,6122 BLEECKER STREET,40.7116297,-73.9006249
QN,63-08 FRESH POND ROAD,40.7115828,-73.9004085
BK,265 VERMONT STREET,40.6732381,-73.8939299
BX,3037 3 AVENUE,40.8200436,-73.9134733
BX,748 ELTON AVENUE,40.8205653,-73.9136749
BX,3061 3 AVENUE,40.8207075,-73.9130244
BX,122I UNDERHILL AVENUE,40.8080913,-73.8565768
BX,HARDING PARK,40.8081654,-73.8565947
QN,108-20 ATLANTIC AVENUE,40.6912893,-73.8366706
BX,378 EAST 156 STREET,40.8208226,-73.9164349
BK,PARK PLACE,40.6787437,-73.9752388
QN,108-18 ATLANTIC AVENUE,40.6912675,-73.8367572
QN,108-12 ATLANTIC AVENUE,40.691221,-73.8369232
QN,108-08 ATLANTIC AVENUE,40.6911855,-73.8370495
BX,PATTERSON AVENUE,40.813343,-73.8597049
QN,108-14 ATLANTIC AVENUE,40.6912429,-73.8368402
BX,BALCOM AVENUE,40.8370665,-73.8373897
BX,1869 PATTERSON AVENUE,40.8134709,-73.8587798
BK,35 NORTH ELLIOTT PLACE,40.6971121,-73.9771866
QN,WESTGATE STREET,40.6726745,-73.7600995
BK,467 LAFAYETTE AVENUE,40.6895304,-73.9562282
BK,676 LORIMER STREET,40.7172307,-73.9496301
BX,431 BEACH AVENUE,40.8137141,-73.8624172
BX,215 SOUNDVIEW AVENUE,40.810432,-73.8561383
BX,422 TAYLOR AVENUE,40.8137617,-73.8609539
BX,400 HARDING PARK,40.8061252,-73.8581235
BX,CORNELL AVENUE,40.8060752,-73.857607
BX,500 HARDING PARK,40.8063229,-73.8582025
BX,211 HARDING PARK,40.8056047,-73.8567122
BX,909 HARDING PARK,40.8070849,-73.8573267
BX,HARDING PARK,40.8089078,-73.857666
BX,1424 HARDING PARK,40.8086084,-73.8574932
BX,1886 GILDERSLEEVE AVENUE,40.8085086,-73.8566915
BX,120 UNDERHILL AVENUE,40.8079076,-73.856747
BX,THIERIOT AVENUE,40.8112239,-73.859507
BX,311 LELAND AVENUE,40.8114291,-73.8590189
QN,167-05 144 AVENUE,40.6693752,-73.7721874
BX,O'BRIEN AVENUE,40.8110893,-73.859482
QN,140 AVENUE,40.6719444,-73.7587827
BX,3182 FISH AVENUE,40.8718089,-73.8473855
BK,24 14 STREET,40.6699383,-73.9970152
BX,1407 HARDING PARK,40.8100526,-73.8578442
BK,55 STREET,40.645135,-74.018385
BX,1616 HARDING PARK,40.809445,-73.8570218
BX,416 BEACH AVENUE,40.8134498,-73.8617819
BX,FLINT AVENUE,40.8897337,-73.8183705
BK,247 55 STREET,40.6457389,-74.0184608
BK,263 56 STREET,40.6449346,-74.0186336
BX,4630 POST ROAD,40.8929432,-73.8970407
BX,433 LELAND AVENUE,40.8141554,-73.8596598
BK,2219 CONEY ISLAND AVENUE,40.6028958,-73.9611754
QN,140-17 GUY R BREWER BLVD,40.6702797,-73.7729306
BK,282 HENDRIX STREET,40.6750626,-73.8901669
BK,167 MESEROLE AVENUE,40.7282318,-73.9499754
BK,2742 FULTON STREET,40.6775687,-73.8932921
BK,265 ECKFORD STREET,40.7281666,-73.9515629
QN,173 STREET,40.6697765,-73.7669879
BK,108 BAY 46 STREET,40.5904485,-73.9869481
MN,EAST 52 STREET,40.7554163,-73.9664646
BK,227 STARR STREET,40.7054547,-73.9231546
BK,177 GREEN STREET,40.7340086,-73.9543298
BK,1658 BROADWAY,40.6843515,-73.9133933
BK,1649 BROADWAY,40.6848785,-73.9134035
BK,2097 SHORE PARKWAY,40.5852583,-73.98849
BK,1811 EAST NEW YORK AVENUE,40.6766129,-73.9017839
BK,97 TRUXTON STREET,40.6788395,-73.9057933
BK,HERKIMER STREET,40.6774363,-73.9050274
BK,1422 HERKIMER STREET,40.6770615,-73.9065241
QN,27-20 172 STREET,40.7719409,-73.7936648
BK,BROADWAY,40.6849225,-73.9134827
BX,EAST 212 STREET,40.8750743,-73.8531129
BX,EAST 212 STREET,40.875025,-73.8532034
BX,3574 LACONIA AVENUE,40.8756907,-73.8543446
QN,28 AVENUE,40.773106,-73.7898053
BK,99 4 STREET,40.6768138,-73.9928184
QN,133 AVENUE,40.6788202,-73.7436046
BX,1217 SHAKESPEARE AVENUE,40.8374851,-73.9234683
BK,922 DEAN STREET,40.678171,-73.9595344
BX,4855 BALDWIN STREET,40.9099988,-73.851831
QN,35 AVENUE,40.7648162,-73.7924992
BX,4716 MATILDA AVENUE,40.9045613,-73.8515862
QN,35 AVENUE,40.7640911,-73.7891839
BX,4564 MATILDA AVENUE,40.9023514,-73.8533565
BX,662 EAST 240 STREET,40.9024469,-73.8529547
QN,88 LANE,40.7015303,-73.8575598
BK,ASTER COURT,40.5965954,-73.9299127
BX,4541 RICHARDSON AVENUE,40.9016516,-73.8534919
BK,DICTUM COURT,40.595248,-73.9303282
BX,4332 BRONX BOULEVARD,40.8975689,-73.8589664
BX,4322 BULLARD AVENUE,40.8976278,-73.8600225
BK,616 MYRTLE AVENUE,40.6939864,-73.9595104
BK,78 QUINCY STREET,40.6858614,-73.9581524
BX,635 EAST 236 STREET,40.8964646,-73.8581911
MN,614 WEST 125 STREET,40.8161467,-73.9592302
BX,NETHERLAND AVENUE,40.8828607,-73.912209
BX,ALLERTON AVENUE,40.8656044,-73.8362353
BX,2968 3 AVENUE,40.8181832,-73.9141657
BX,503 EAST 153 STREET,40.8183061,-73.9132515
BX,727 EAGLE AVENUE,40.818891,-73.9100642
BX,MICKLE AVENUE,40.8686765,-73.8407472
BX,JOHNSON AVENUE,40.8813014,-73.9117228
BX,ARLINGTON AVENUE,40.8829929,-73.9127115
BK,JEFFERSON STREET,40.7057689,-73.9251596
BX,1075 OGDEN AVENUE,40.8351937,-73.9284255
QN,GRANDVIEW AVENUE,40.7099557,-73.9076574
BK,AVENUE K,40.6254422,-73.9376781
BX,2743 WICKHAM AVENUE,40.8664829,-73.8363632
QN,FOREST AVENUE,40.7124439,-73.9060272
BX,631 NEREID AVENUE,40.8996189,-73.8565638
QN,62-50 60 STREET,40.7122042,-73.904884
BK,510 1 STREET,40.6706137,-73.9758114
BK,56 STREET,40.6451375,-74.0198948
BK,BAY RIDGE PARKWAY,40.62096,-74.0090919
QN,AMORY COURT,40.712214,-73.910338
BX,1810 BARTOW AVENUE,40.8671272,-73.8358953
BK,57 STREET,40.644443,-74.0202442
QN,62-08 60 PLACE,40.7134359,-73.9040851
QN,60 PLACE,40.7133701,-73.9041501
BK,55 STREET,40.6455631,-74.0190914
QN,DOUGLASTON PARKWAY,40.7727259,-73.7518828
BK,202 61 STREET,40.6426309,-74.0234038
BK,215 KOSCIUSZKO STREET,40.6914092,-73.9463465
BK,246 54 STREET,40.6459695,-74.0182555
BK,218 56TH STREET,40.6452884,-74.0201399
BK,220 56 STREET,40.6452198,-74.0200282
BK,55 STREET,40.6456072,-74.0182446
QN,159-17 NORMAL ROAD,40.7098518,-73.8047213
BK,ABBEY COURT,40.5870145,-73.9191901
BX,ARNOW AVENUE,40.867745,-73.8460028
QN,182-12 93 AVENUE,40.7078571,-73.7778883
QN,183 STREET,40.7080701,-73.7773105
MN,438 11 AVENUE,40.7570351,-74.0001624
QN,82-46 168 STREET,40.7188034,-73.7988798
QN,92-91 165 STREET,40.7033425,-73.7928853
BK,641 WATKINS STREET,40.656471,-73.9042138
QN,166-17 DOUGLAS AVENUE,40.703672,-73.79142
QN,166-16 DOUGLAS AVENUE,40.7033615,-73.7912731
QN,168-31 LIBERTY AVENUE,40.7033803,-73.789513
QN,175-01 LIBERTY AVENUE,40.7050615,-73.7843464
BK,666 OSBORN STREET,40.6553878,-73.9053795
QN,170-32 93 AVENUE,40.7054875,-73.7876128
BX,SOUTH OAK DRIVE,40.8721098,-73.8641295
QN,170-55 DOUGLAS AVENUE,40.7049448,-73.7864964
QN,93-41 175 STREET,40.7053468,-73.7842517
QN,175-05 LIBERTY AVENUE,40.7050888,-73.7842634
QN,93-43 175 STREET,40.7052781,-73.7842231
QN,93-40 175 STREET,40.7052986,-73.7849155
QN,170-19 DOUGLAS AVENUE,40.7046862,-73.7877055
QN,170-22 DOUGLAS AVENUE,40.7041833,-73.7873573
BX,CRUGER AVENUE,40.8624652,-73.8667269
QN,LIBERTY AVENUE,40.7065142,-73.7789099
BX,2960 CRUGER AVENUE,40.8694988,-73.8657691
BX,HOLLAND AVENUE,40.8687603,-73.8655862
BK,ST NICHOLAS AVENUE,40.7078089,-73.9219256
QN,90-19 179 STREET,40.7100847,-73.7830172
QN,90-17 179 STREET,40.7101451,-73.7830459
BK,58 QUINCY STREET,40.6857902,-73.958769
BK,76 QUINCY STREET,40.6858532,-73.9582245
BK,CANTON COURT,40.587724,-73.9210291
BK,239 GATES AVENUE,40.6855978,-73.9580047
BK,235 GATES AVENUE,40.6855787,-73.9581778
BK,233 GATES AVENUE,40.6855677,-73.9582535
BX,2940 WHITE PLAINS ROAD,40.8690114,-73.866768
BK,278 GATES AVENUE,40.6853555,-73.9557838
BK,MADISON STREET,40.6837748,-73.9567403
BK,91 QUINCY STREET,40.6863909,-73.9575607
BK,QUINCY STREET,40.6863061,-73.9583144
BK,71 QUINCY STREET,40.6862924,-73.9584117
BK,74 QUINCY STREET,40.6858422,-73.9583038
BK,80 QUINCY STREET,40.6858696,-73.9580839
BK,4609 16TH AVENUE,40.6322212,-73.9839244
BK,237 GATES AVENUE,40.6855869,-73.9580913
BK,GATES AVENUE,40.6855595,-73.9583293
BK,229 GATES AVENUE,40.6855486,-73.958423
BK,412 FRANKLIN AVENUE,40.6845461,-73.9566172
BK,1663 48 STREET,40.6308157,-73.9831717
BK,113 MADISON STREET,40.6844712,-73.9547496
BK,WEST STREET,40.7288528,-73.9586053
BK,89 QUINCY STREET,40.6863827,-73.9576328
BK,429 CLASSON AVENUE,40.6863119,-73.9591942
BK,1647 46 STREET,40.6321441,-73.9823644
BK,44 STREET,40.6335357,-73.9823352
BK,359 49 STREET,40.6475897,-74.0124685
BK,PLAZA STREET,40.6749166,-73.9716279
BK,LINCOLN PLACE,40.6760702,-73.9749189
BK,433 FRANKLIN AVENUE,40.6842137,-73.9560153
BK,UNION STREET,40.6750878,-73.9760261
BK,124 STERLING STREET,40.6626319,-73.9567901
BK,73-97 EMPIRE BOULEVARD,40.6637883,-73.959107
BK,1078 WASHINGTON AVENUE,40.6630176,-73.9610611
BX,CHESTNUT DRIVE NORTH,40.8727159,-73.8637197
BK,123 MARCUS GARVEY BLVD,40.6945186,-73.9400549
BK,127 MARCUS GARVEY BLVD,40.6943539,-73.9400226
BK,954 MYRTLE AVENUE,40.695868,-73.9433461
BK,958 MYRTLE AVENUE,40.6958322,-73.9431442
BK,HINSDALE STREET,40.6748425,-73.901736
BK,269A VERNON AVENUE,40.6958145,-73.9408038
BK,129 MARCUS GARVEY BLVD,40.694299,-73.9400118
BK,269 VERNON AVENUE,40.6958091,-73.9408615
BK,235A VERNON AVENUE,40.6956478,-73.94225
BK,KANE STREET,40.6877217,-74.000595
BX,1450 ROSEDALE AVENUE,40.8365037,-73.8697098
BX,1547 ST LAWRENCE AVENUE,40.8394036,-73.8685657
BX,1448 ROSEDALE AVENUE,40.8364351,-73.8697063
BX,1740 EAST TREMONT AVENUE,40.8390921,-73.8698493
BX,1760 EAST TREMONT AVENUE,40.8394234,-73.8690571
BK,654 HART STREET,40.6985565,-73.9264011
BK,1983 54 STREET,40.6230473,-73.9793841
BK,4911 19TH AVENUE,40.626566,-73.9786589
BK,5312 21 AVENUE,40.6217541,-73.9772195
BK,1263 MYRTLE AVENUE,40.6979456,-73.9282843
BK,110 SUYDAM STREET,40.6980967,-73.9284428
BK,1265 MYRTLE AVENUE,40.6979318,-73.9281509
BK,168 SUYDAM STREET,40.6993139,-73.9261226
BK,580 HART STREET,40.6970976,-73.9285485
BK,584 HART STREET,40.6971415,-73.9284763
BK,1282 MYRTLE AVENUE,40.6979001,-73.9257202
BK,36 DODWORTH STREET,40.6951631,-73.9293944
BK,1168 MYRTLE AVENUE,40.6970593,-73.933298
BK,27 DITMARS STREET,40.6969413,-73.9333522
BK,979 BROADWAY,40.6965025,-73.9339044
BK,973 BROADWAY,40.6966261,-73.9341062
BK,969 BROADWAY,40.6966646,-73.9342072
BK,975 BROADWAY,40.6966096,-73.9340558
BK,971 BROADWAY,40.6966453,-73.9341567
BK,967 BROADWAY,40.6966893,-73.9342757
BK,29 DITMARS STREET,40.6969825,-73.9333089
BK,977 BROADWAY,40.6965656,-73.9339837
BK,34 DODWORTH STREET,40.6951055,-73.9294485
BK,1031 BROADWAY,40.6956589,-73.9323654
BK,DODWORTH STREET,40.6946559,-73.9303686
BX,CLAREMONT PARKWAY,40.837944,-73.9023263
BX,1127 NELSON AVENUE,40.8359393,-73.9269069
BX,404 CLAREMONT PARKWAY,40.8393872,-73.9050094
BK,PROSPECT PARK WEST,40.6658105,-73.9764944
BK,122A PROSPECT PARK WEST,40.6656458,-73.9763683
BX,1184 OGDEN AVENUE,40.8374706,-73.926486
BX,1221 RIVER AVENUE,40.8361525,-73.9213738
BX,1135 NELSON AVENUE,40.8360271,-73.9268381
BX,112 EAST 167 STREET,40.8345919,-73.9189472
BX,1192 OGDEN AVENUE,40.8375501,-73.9262654
BX,1125 NELSON AVENUE,40.8358762,-73.9269467
QN,77-11 80 STREET,40.7064869,-73.8687268
BK,HALL STREET,40.6899206,-73.9654266
BK,WEST 7 STREET,40.6073501,-73.9807971
BK,223 WAVERLY AVENUE,40.6912331,-73.9671568
BK,221 WAVERLY AVENUE,40.6912825,-73.9671675
BK,WASHINGTON AVENUE,40.6903268,-73.9655165
BK,144 CLASSON AVENUE,40.6956313,-73.9617885
BX,374 EAST 173 STREET,40.8429821,-73.9041477
BK,179 CLASSON AVENUE,40.6949531,-73.9610316
BK,177 CLASSON AVENUE,40.695019,-73.961046
BK,100 WASHINGTON AVENUE,40.6955645,-73.9676487
BK,VERMONT STREET,40.6732221,-73.8945067
QN,HILLSIDE AVENUE,40.7002366,-73.8323642
QN,117-08 HILLSIDE AVENUE,40.7003271,-73.8323099
BK,119 RYERSON STREET,40.6942626,-73.9648437
BK,527 MYRTLE AVENUE,40.6939548,-73.9636034
BK,73 RYERSON STREET,40.6954292,-73.9650775
BK,212A CLASSON AVENUE,40.69318,-73.9612022
BK,161 EMERSON PLACE,40.6926834,-73.9617866
BK,49 WILLIAMS AVENUE,40.6751514,-73.9002719
BK,2518 ATLANTIC AVENUE,40.6752648,-73.9012847
BK,2532 ATLANTIC AVENUE,40.6752974,-73.9008917
BK,133 HINSDALE STREET,40.672124,-73.9004494
BK,185 VAN SINDEREN AVENUE,40.672963,-73.9025931
BK,228 VERMONT STREET,40.674194,-73.8947576
BK,234 WYONA STREET,40.6731553,-73.8935191
BK,230 VERMONT STREET,40.6741363,-73.8947396
BK,174 ALABAMA AVENUE,40.6721805,-73.8991408
BK,383 13 STREET,40.6647798,-73.9838372
BK,273 NEW JERSEY AVENUE,40.6729671,-73.8948208
BK,424 GLENMORE AVENUE,40.6732716,-73.894586
BK,GLENMORE AVENUE,40.6733339,-73.8937207
BK,275 VERMONT STREET,40.6730322,-73.8938762
BK,2526 ATLANTIC AVENUE,40.6753168,-73.9011224
BK,371 13 STREET,40.6650378,-73.9841976
BK,381 13 STREET,40.6648017,-73.9838805
BK,441 13 STREET,40.6637501,-73.9815306
BK,1667 OCEAN PARKWAY,40.6077092,-73.9667008
BK,1405 BEDFORD AVENUE,40.6749628,-73.9532635
BK,1405 BEDFORD AVENUE,40.6750341,-73.9532418
BK,1134 PACIFIC STREET,40.6779689,-73.9547071
BK,BERGEN STREET,40.6771442,-73.9587275
BK,633 CLASSON AVENUE,40.6787992,-73.9583695
BK,841 BERGEN STREET,40.6778939,-73.9597257
BK,839 BERGEN STREET,40.6779131,-73.9598158
BK,CLASSON AVENUE,40.6768397,-73.9591098
BK,625 CLASSON AVENUE,40.6792136,-73.9582539
BK,623 CLASSON AVENUE,40.6792602,-73.9582395
BK,843 BERGEN STREET,40.6778746,-73.9596392
BK,910 BERGEN STREET,40.6768445,-73.957282
BK,530 ST MARKS AVENUE,40.6758261,-73.9571348
BK,PACIFIC STREET,40.678472,-73.9570214
BK,PACIFIC STREET,40.6783013,-73.9555938
BK,845 BERGEN STREET,40.6778581,-73.9595526
BK,820 BERGEN STREET,40.6775291,-73.9605587
BK,GRAND AVENUE,40.6800216,-73.9612495
BK,PACIFIC STREET,40.6791091,-73.9577853
BK,621 CLASSON AVENUE,40.6793042,-73.9582214
BK,962 PACIFIC STREET,40.6792749,-73.9608317
BK,861 DEAN STREET,40.6790417,-73.9612609
BK,857 DEAN STREET,40.6790637,-73.9613762
BK,CLASSON AVENUE,40.6788678,-73.9583443
BK,523 NOSTRAND AVENUE,40.6793363,-73.949309
BK,GRAND AVENUE,40.67686,-73.9624771
QN,164-59 77 ROAD,40.7240604,-73.8024681
QN,34 AVENUE,40.7764711,-73.7474639
BK,1545 EAST 13 STREET,40.6116872,-73.9604427
BK,521 NOSTRAND AVENUE,40.6793911,-73.9493053
BK,519 NOSTRAND AVENUE,40.6794433,-73.9492981
BK,SCHENCK AVENUE,40.6774799,-73.889377
QN,73 AVENUE,40.7287719,-73.7970313
QN,213-42 35 AVENUE,40.7688911,-73.7730167
BK,HUMBOLDT STREET,40.7260752,-73.9457269
BK,1024 EAST 83 STREET,40.6346208,-73.9088894
QN,POPLAR AVENUE,40.7486608,-73.8134498
QN,36 AVENUE,40.7744806,-73.748468
MN,311 WEST 121 STREET,40.8081492,-73.9537335
QN,59 AVENUE,40.7189502,-73.9041782
QN,FLUSHING AVENUE,40.7163457,-73.9113605
QN,94 STREET,40.6735718,-73.8426082
BK,443 LOGAN STREET,40.6753941,-73.8760559
BK,408 VAN BRUNT STREET,40.6762614,-74.0144964
QN,265 STREET,40.7361172,-73.7024322
QN,212 STREET,40.7311065,-73.7580489
QN,ROCKAWAY BOULEVARD,40.6737343,-73.7927501
QN,LAKEVIEW AVENUE,40.7683914,-73.7273751
QN,253 STREET,40.7636598,-73.7275316
BX,ELLIS AVENUE,40.8318984,-73.8583612
MN,1482 1 AVENUE,40.7710622,-73.9532286
BX,1117 STADIUM AVENUE,40.8362825,-73.8178298
BX,1399 CROTONA AVENUE,40.8335107,-73.8984156
BX,1430 VYSE AVENUE,40.8309769,-73.8891145
BK,STANLEY AVENUE,40.6652125,-73.8700552
MN,651 WEST 125 STREET,40.8176372,-73.9596483
QN,157 BEACH 30TH STREET,40.5934599,-73.7628469
BX,WEST 246 STREET,40.8914125,-73.9150043
QN,42-76 HUNTER STREET,40.7486868,-73.9408146
QN,53-04 ROCKAWAY BEACH BLVD,40.5928615,-73.7837114
BK,647 LIBERTY AVENUE,40.6761838,-73.8859506
BX,ELLIS AVENUE,40.8319065,-73.8582492
BK,2520 OCEAN AVENUE,40.6001009,-73.9519583
BK,109 BLAKE AVENUE,40.6648598,-73.9157616
QN,73-25 57 AVENUE,40.7287458,-73.8884512
BK,PRESIDENT STREET,40.6726714,-73.9719028
BX,664 EAST 170 STREET,40.8336095,-73.8984516
BK,327 WILSON AVENUE,40.6965224,-73.9179431
BX,3 AVENUE,40.8446313,-73.8973541
QN,31-13 LINDEN STREET,40.7689896,-73.8320864
MN,936 1 AVENUE,40.7546721,-73.9652269
BK,1515 EMMONS AVENUE,40.5835035,-73.9529927
BK,1511 EMMONS AVENUE,40.5835036,-73.9530683
BK,1503 EMMONS AVENUE,40.5834789,-73.9532807
BK,402 UNION AVENUE,40.7125378,-73.9511378
BX,846 EAST 176 STREET,40.8411152,-73.8884073
BK,1519 EMMONS AVENUE,40.5835172,-73.9528487
MN,45 EAST 126 STREET,40.8063366,-73.9394051
BX,3071 VILLA AVENUE,40.8738348,-73.8884031
BX,ELLIS AVENUE,40.8319121,-73.8583142
BX,1301 FINDLAY AVENUE,40.8351297,-73.9112709
BK,271 VERNON AVENUE,40.69582,-73.9407497
QN,169 STREET,40.7205721,-73.797904
BK,EAST 53 STREET,40.6131449,-73.9230232
BK,234 WYONA STREET,40.6731498,-73.8935155
MN,815 BROADWAY,40.7330319,-73.9914809
QN,LAKEVIEW BLVD EAST,40.6824643,-73.7846575
BX,MORRIS AVENUE,40.8418694,-73.9096898
BX,1983 ELLIS AVENUE,40.8318023,-73.8582783
QN,42-53 27 STREET,40.7488268,-73.9408505
QN,RUSHMORE AVENUE,40.7630015,-73.7408078
BK,200 PINE STREET,40.6817475,-73.8729073
BX,848 EAST 176 STREET,40.8410822,-73.8883532
BX,EAST 151 STREET,40.8205058,-73.9269202
